SKU_ID,WEEK_START,YEAR,MONTH,INDUSTRY,STOCK_LEVEL,WEEKLY_DEMAND,WEEKLY_FULFILLED,REPLENISHMENT,STOCKOUT,DAYS_OF_SUPPLY,REORDER_TRIGGERED,FILL_RATE
SKU10143,2022-02-14,2022,2,Automotive,853,195,195,0,0,30.6,0,1.0
SKU10143,2022-02-21,2022,2,Automotive,670,183,183,0,0,25.6,0,1.0
SKU10143,2022-02-28,2022,2,Automotive,464,206,206,0,0,15.8,0,1.0
SKU10143,2022-03-07,2022,3,Automotive,259,205,205,0,0,8.8,0,1.0
SKU10143,2022-03-14,2022,3,Automotive,3177,206,206,3124,0,108.0,1,1.0
SKU10143,2022-03-21,2022,3,Automotive,2982,195,195,0,0,107.0,0,1.0
SKU10143,2022-03-28,2022,3,Automotive,2791,191,191,0,0,102.3,0,1.0
SKU10143,2022-04-04,2022,4,Automotive,2573,218,218,0,0,82.6,0,1.0
SKU10143,2022-04-11,2022,4,Automotive,2385,188,188,0,0,88.8,0,1.0
SKU10143,2022-04-18,2022,4,Automotive,2186,199,199,0,0,76.9,0,1.0
SKU10143,2022-04-25,2022,4,Automotive,1964,222,222,0,0,61.9,0,1.0
SKU10143,2022-05-02,2022,5,Automotive,1736,228,228,0,0,53.3,0,1.0
SKU10143,2022-05-09,2022,5,Automotive,1470,266,266,0,0,38.7,0,1.0
SKU10143,2022-05-16,2022,5,Automotive,1265,205,205,0,0,43.2,0,1.0
SKU10143,2022-05-23,2022,5,Automotive,1015,250,250,0,0,28.4,0,1.0
SKU10143,2022-05-30,2022,5,Automotive,806,209,209,0,0,27.0,0,1.0
SKU10143,2022-06-06,2022,6,Automotive,551,255,255,0,0,15.1,0,1.0
SKU10143,2022-06-13,2022,6,Automotive,304,247,247,0,0,8.6,0,1.0
SKU10143,2022-06-20,2022,6,Automotive,2262,263,263,2221,0,60.2,1,1.0
SKU10143,2022-06-27,2022,6,Automotive,2052,210,210,0,0,68.4,0,1.0
SKU10143,2022-07-04,2022,7,Automotive,1816,236,236,0,0,53.9,0,1.0
SKU10143,2022-07-11,2022,7,Automotive,1574,242,242,0,0,45.5,0,1.0
SKU10143,2022-07-18,2022,7,Automotive,1367,207,207,0,0,46.2,0,1.0
SKU10143,2022-07-25,2022,7,Automotive,1137,230,230,0,0,34.6,0,1.0
SKU10143,2022-08-01,2022,8,Automotive,922,215,215,0,0,30.0,0,1.0
SKU10143,2022-08-08,2022,8,Automotive,695,227,227,0,0,21.4,0,1.0
SKU10143,2022-08-15,2022,8,Automotive,462,233,233,0,0,13.9,0,1.0
SKU10143,2022-08-22,2022,8,Automotive,248,214,214,0,0,8.1,0,1.0
SKU10143,2022-08-29,2022,8,Automotive,2866,216,216,2834,0,92.9,1,1.0
SKU10143,2022-09-05,2022,9,Automotive,2663,203,203,0,0,91.8,0,1.0
SKU10143,2022-09-12,2022,9,Automotive,2451,212,212,0,0,80.9,0,1.0
SKU10143,2022-09-19,2022,9,Automotive,2262,189,189,0,0,83.8,0,1.0
SKU10143,2022-09-26,2022,9,Automotive,2055,207,207,0,0,69.5,0,1.0
SKU10143,2022-10-03,2022,10,Automotive,1868,187,187,0,0,69.9,0,1.0
SKU10143,2022-10-10,2022,10,Automotive,1690,178,178,0,0,66.5,0,1.0
SKU10143,2022-10-17,2022,10,Automotive,1475,215,215,0,0,48.0,0,1.0
SKU10143,2022-10-24,2022,10,Automotive,1304,171,171,0,0,53.4,0,1.0
SKU10143,2022-10-31,2022,10,Automotive,1112,192,192,0,0,40.5,0,1.0
SKU10143,2022-11-07,2022,11,Automotive,919,193,193,0,0,33.3,0,1.0
SKU10143,2022-11-14,2022,11,Automotive,772,147,147,0,0,36.8,0,1.0
SKU10143,2022-11-21,2022,11,Automotive,609,163,163,0,0,26.2,0,1.0
SKU10143,2022-11-28,2022,11,Automotive,434,175,175,0,0,17.4,0,1.0
SKU10143,2022-12-05,2022,12,Automotive,233,201,201,0,0,8.1,0,1.0
SKU10143,2022-12-12,2022,12,Automotive,3170,137,137,3074,0,162.0,1,1.0
SKU10143,2022-12-19,2022,12,Automotive,3020,150,150,0,0,140.9,0,1.0
SKU10143,2022-12-26,2022,12,Automotive,2862,158,158,0,0,126.8,0,1.0
SKU10143,2023-01-02,2023,1,Automotive,2725,137,137,0,0,139.2,0,1.0
SKU10143,2023-01-09,2023,1,Automotive,2593,132,132,0,0,137.5,0,1.0
SKU10143,2023-01-16,2023,1,Automotive,2420,173,173,0,0,97.9,0,1.0
SKU10143,2023-01-23,2023,1,Automotive,2271,149,149,0,0,106.7,0,1.0
SKU10143,2023-01-30,2023,1,Automotive,2078,193,193,0,0,75.4,0,1.0
SKU10143,2023-02-06,2023,2,Automotive,1918,160,160,0,0,83.9,0,1.0
SKU10143,2023-02-13,2023,2,Automotive,1751,167,167,0,0,73.4,0,1.0
SKU10143,2023-02-20,2023,2,Automotive,1623,128,128,0,0,88.8,0,1.0
SKU10143,2023-02-27,2023,2,Automotive,1439,184,184,0,0,54.7,0,1.0
SKU10143,2023-03-06,2023,3,Automotive,1263,176,176,0,0,50.2,0,1.0
SKU10143,2023-03-13,2023,3,Automotive,1135,128,128,0,0,62.1,0,1.0
SKU10143,2023-03-20,2023,3,Automotive,992,143,143,0,0,48.6,0,1.0
SKU10143,2023-03-27,2023,3,Automotive,828,164,164,0,0,35.3,0,1.0
SKU10143,2023-04-03,2023,4,Automotive,684,144,144,0,0,33.2,0,1.0
SKU10143,2023-04-10,2023,4,Automotive,482,202,202,0,0,16.7,0,1.0
SKU10143,2023-04-17,2023,4,Automotive,332,150,150,0,0,15.5,0,1.0
SKU10143,2023-04-24,2023,4,Automotive,3276,171,171,3115,0,134.1,1,1.0
SKU10143,2023-05-01,2023,5,Automotive,3093,183,183,0,0,118.3,0,1.0
SKU10143,2023-05-08,2023,5,Automotive,2910,183,183,0,0,111.3,0,1.0
SKU10143,2023-05-15,2023,5,Automotive,2755,155,155,0,0,124.4,0,1.0
SKU10143,2023-05-22,2023,5,Automotive,2602,153,153,0,0,119.0,0,1.0
SKU10143,2023-05-29,2023,5,Automotive,2416,186,186,0,0,90.9,0,1.0
SKU10143,2023-06-05,2023,6,Automotive,2244,172,172,0,0,91.3,0,1.0
SKU10143,2023-06-12,2023,6,Automotive,2053,191,191,0,0,75.2,0,1.0
SKU10143,2023-06-19,2023,6,Automotive,1909,144,144,0,0,92.8,0,1.0
SKU10143,2023-06-26,2023,6,Automotive,1749,160,160,0,0,76.5,0,1.0
SKU10143,2023-07-03,2023,7,Automotive,1601,148,148,0,0,75.7,0,1.0
SKU10143,2023-07-10,2023,7,Automotive,1428,173,173,0,0,57.8,0,1.0
SKU10143,2023-07-17,2023,7,Automotive,1270,158,158,0,0,56.3,0,1.0
SKU10143,2023-07-24,2023,7,Automotive,1110,160,160,0,0,48.6,0,1.0
SKU10143,2023-07-31,2023,7,Automotive,930,180,180,0,0,36.2,0,1.0
SKU10143,2023-08-07,2023,8,Automotive,757,173,173,0,0,30.6,0,1.0
SKU10143,2023-08-14,2023,8,Automotive,592,165,165,0,0,25.1,0,1.0
SKU10143,2023-08-21,2023,8,Automotive,421,171,171,0,0,17.2,0,1.0
SKU10143,2023-08-28,2023,8,Automotive,275,146,146,0,0,13.2,0,1.0
SKU10143,2023-09-04,2023,9,Automotive,2443,150,150,2318,0,114.0,1,1.0
SKU10143,2023-09-11,2023,9,Automotive,2299,144,144,0,0,111.8,0,1.0
SKU10143,2023-09-18,2023,9,Automotive,2150,149,149,0,0,101.0,0,1.0
SKU10143,2023-09-25,2023,9,Automotive,2033,117,117,0,0,121.6,0,1.0
SKU10143,2023-10-02,2023,10,Automotive,1888,145,145,0,0,91.1,0,1.0
SKU10143,2023-10-09,2023,10,Automotive,1729,159,159,0,0,76.1,0,1.0
SKU10143,2023-10-16,2023,10,Automotive,1591,138,138,0,0,80.7,0,1.0
SKU10143,2023-10-23,2023,10,Automotive,1446,145,145,0,0,69.8,0,1.0
SKU10143,2023-10-30,2023,10,Automotive,1312,134,134,0,0,68.5,0,1.0
SKU10143,2023-11-06,2023,11,Automotive,1199,113,113,0,0,74.3,0,1.0
SKU10143,2023-11-13,2023,11,Automotive,1037,162,162,0,0,44.8,0,1.0
SKU10143,2023-11-20,2023,11,Automotive,909,128,128,0,0,49.7,0,1.0
SKU10143,2023-11-27,2023,11,Automotive,771,138,138,0,0,39.1,0,1.0
SKU10143,2023-12-04,2023,12,Automotive,649,122,122,0,0,37.2,0,1.0
SKU10143,2023-12-11,2023,12,Automotive,544,105,105,0,0,36.3,0,1.0
SKU10143,2023-12-18,2023,12,Automotive,426,118,118,0,0,25.3,0,1.0
SKU10143,2023-12-25,2023,12,Automotive,309,117,117,0,0,18.5,0,1.0
SKU10143,2024-01-01,2024,1,Automotive,2718,141,141,2550,0,134.9,1,1.0
SKU10143,2024-01-08,2024,1,Automotive,2599,119,119,0,0,152.9,0,1.0
SKU10143,2024-01-15,2024,1,Automotive,2498,101,101,0,0,173.1,0,1.0
SKU10143,2024-01-22,2024,1,Automotive,2415,83,83,0,0,180.0,0,1.0
SKU10143,2024-01-29,2024,1,Automotive,2322,93,93,0,0,174.8,0,1.0
SKU10143,2024-02-05,2024,2,Automotive,2220,102,102,0,0,152.4,0,1.0
SKU10143,2024-02-12,2024,2,Automotive,2111,109,109,0,0,135.6,0,1.0
SKU10143,2024-02-19,2024,2,Automotive,2010,101,101,0,0,139.3,0,1.0
SKU10143,2024-02-26,2024,2,Automotive,1917,93,93,0,0,144.3,0,1.0
SKU10143,2024-03-04,2024,3,Automotive,1814,103,103,0,0,123.3,0,1.0
SKU10143,2024-03-11,2024,3,Automotive,1698,116,116,0,0,102.5,0,1.0
SKU10143,2024-03-18,2024,3,Automotive,1594,104,104,0,0,107.3,0,1.0
SKU10143,2024-03-25,2024,3,Automotive,1498,96,96,0,0,109.2,0,1.0
SKU10143,2024-04-01,2024,4,Automotive,1399,99,99,0,0,98.9,0,1.0
SKU10143,2024-04-08,2024,4,Automotive,1289,110,110,0,0,82.0,0,1.0
SKU10143,2024-04-15,2024,4,Automotive,1183,106,106,0,0,78.1,0,1.0
SKU10143,2024-04-22,2024,4,Automotive,1083,100,100,0,0,75.8,0,1.0
SKU10143,2024-04-29,2024,4,Automotive,994,89,89,0,0,78.2,0,1.0
SKU10143,2024-05-06,2024,5,Automotive,854,140,140,0,0,42.7,0,1.0
SKU10143,2024-05-13,2024,5,Automotive,740,114,114,0,0,45.4,0,1.0
SKU10143,2024-05-20,2024,5,Automotive,627,113,113,0,0,38.8,0,1.0
SKU10143,2024-05-27,2024,5,Automotive,528,99,99,0,0,37.3,0,1.0
SKU10143,2024-06-03,2024,6,Automotive,402,126,126,0,0,22.3,0,1.0
SKU10143,2024-06-10,2024,6,Automotive,2216,117,117,1931,0,132.6,1,1.0
SKU10143,2024-06-17,2024,6,Automotive,2137,79,79,0,0,180.0,0,1.0
SKU10143,2024-06-24,2024,6,Automotive,2043,94,94,0,0,152.1,0,1.0
SKU10143,2024-07-01,2024,7,Automotive,1926,117,117,0,0,115.2,0,1.0
SKU10143,2024-07-08,2024,7,Automotive,1830,96,96,0,0,133.4,0,1.0
SKU10143,2024-07-15,2024,7,Automotive,1723,107,107,0,0,112.7,0,1.0
SKU10143,2024-07-22,2024,7,Automotive,1631,92,92,0,0,124.1,0,1.0
SKU10143,2024-07-29,2024,7,Automotive,1534,97,97,0,0,110.7,0,1.0
SKU10143,2024-08-05,2024,8,Automotive,1435,99,99,0,0,101.5,0,1.0
SKU10143,2024-08-12,2024,8,Automotive,1330,105,105,0,0,88.7,0,1.0
SKU10143,2024-08-19,2024,8,Automotive,1224,106,106,0,0,80.8,0,1.0
SKU10143,2024-08-26,2024,8,Automotive,1140,84,84,0,0,95.0,0,1.0
SKU10143,2024-09-02,2024,9,Automotive,1049,91,91,0,0,80.7,0,1.0
SKU10143,2024-09-09,2024,9,Automotive,941,108,108,0,0,61.0,0,1.0
SKU10143,2024-09-16,2024,9,Automotive,843,98,98,0,0,60.2,0,1.0
SKU10143,2024-09-23,2024,9,Automotive,753,90,90,0,0,58.6,0,1.0
SKU10143,2024-09-30,2024,9,Automotive,665,88,88,0,0,52.9,0,1.0
SKU10143,2024-10-07,2024,10,Automotive,584,81,81,0,0,50.5,0,1.0
SKU10143,2024-10-14,2024,10,Automotive,496,88,88,0,0,39.5,0,1.0
SKU10143,2024-10-21,2024,10,Automotive,428,68,68,0,0,44.1,0,1.0
SKU10143,2024-10-28,2024,10,Automotive,341,87,87,0,0,27.4,0,1.0
SKU10143,2024-11-04,2024,11,Automotive,2769,68,68,2496,0,180.0,1,1.0
SKU10143,2024-11-11,2024,11,Automotive,2702,67,67,0,0,180.0,0,1.0
SKU10143,2024-11-18,2024,11,Automotive,2639,63,63,0,0,180.0,0,1.0
SKU10143,2024-11-25,2024,11,Automotive,2583,56,56,0,0,180.0,0,1.0
SKU10143,2024-12-02,2024,12,Automotive,2512,71,71,0,0,180.0,0,1.0
SKU10143,2024-12-09,2024,12,Automotive,2444,68,68,0,0,180.0,0,1.0
SKU10143,2024-12-16,2024,12,Automotive,2387,57,57,0,0,180.0,0,1.0
SKU10143,2024-12-23,2024,12,Automotive,2333,54,54,0,0,180.0,0,1.0
SKU10143,2024-12-30,2024,12,Automotive,2275,58,58,0,0,180.0,0,1.0
SKU10144,2022-01-03,2022,1,Grocery,88,347,347,0,0,1.8,0,1.0
SKU10144,2022-01-10,2022,1,Grocery,372,329,88,613,0,7.9,1,0.2675
SKU10144,2022-01-17,2022,1,Grocery,55,317,317,0,0,1.2,0,1.0
SKU10144,2022-01-24,2022,1,Grocery,512,343,55,800,0,10.4,1,0.1603
SKU10144,2022-01-31,2022,1,Grocery,81,431,431,0,0,1.3,0,1.0
SKU10144,2022-02-07,2022,2,Grocery,621,321,81,861,0,13.5,1,0.2523
SKU10144,2022-02-14,2022,2,Grocery,254,367,367,0,0,4.8,0,1.0
SKU10144,2022-02-21,2022,2,Grocery,0,395,254,0,0,0.0,0,0.643
SKU10144,2022-02-28,2022,2,Grocery,471,290,0,761,1,11.4,1,0.0
SKU10144,2022-03-07,2022,3,Grocery,147,324,324,0,0,3.2,0,1.0
SKU10144,2022-03-14,2022,3,Grocery,0,315,147,0,0,0.0,0,0.4667
SKU10144,2022-03-21,2022,3,Grocery,217,417,0,634,1,3.6,1,0.0
SKU10144,2022-03-28,2022,3,Grocery,0,368,217,0,0,0.0,0,0.5897
SKU10144,2022-04-04,2022,4,Grocery,349,421,0,770,1,5.8,1,0.0
SKU10144,2022-04-11,2022,4,Grocery,0,368,349,0,0,0.0,0,0.9484
SKU10144,2022-04-18,2022,4,Grocery,212,443,0,655,1,3.3,1,0.0
SKU10144,2022-04-25,2022,4,Grocery,0,442,212,0,0,0.0,0,0.4796
SKU10144,2022-05-02,2022,5,Grocery,145,463,0,608,1,2.2,1,0.0
SKU10144,2022-05-09,2022,5,Grocery,0,446,145,0,0,0.0,0,0.3251
SKU10144,2022-05-16,2022,5,Grocery,363,455,0,818,1,5.6,1,0.0
SKU10144,2022-05-23,2022,5,Grocery,0,463,363,0,0,0.0,0,0.784
SKU10144,2022-05-30,2022,5,Grocery,219,465,0,684,1,3.3,1,0.0
SKU10144,2022-06-06,2022,6,Grocery,0,527,219,0,0,0.0,0,0.4156
SKU10144,2022-06-13,2022,6,Grocery,255,573,0,828,1,3.1,1,0.0
SKU10144,2022-06-20,2022,6,Grocery,0,433,255,0,0,0.0,0,0.5889
SKU10144,2022-06-27,2022,6,Grocery,324,569,0,893,1,4.0,1,0.0
SKU10144,2022-07-04,2022,7,Grocery,0,408,324,0,0,0.0,0,0.7941
SKU10144,2022-07-11,2022,7,Grocery,235,577,0,812,1,2.9,1,0.0
SKU10144,2022-07-18,2022,7,Grocery,0,503,235,0,0,0.0,0,0.4672
SKU10144,2022-07-25,2022,7,Grocery,216,419,0,635,1,3.6,1,0.0
SKU10144,2022-08-01,2022,8,Grocery,0,522,216,0,0,0.0,0,0.4138
SKU10144,2022-08-08,2022,8,Grocery,126,489,0,615,1,1.8,1,0.0
SKU10144,2022-08-15,2022,8,Grocery,270,505,126,649,0,3.7,1,0.2495
SKU10144,2022-08-22,2022,8,Grocery,0,577,270,0,0,0.0,0,0.4679
SKU10144,2022-08-29,2022,8,Grocery,362,443,0,805,1,5.7,1,0.0
SKU10144,2022-09-05,2022,9,Grocery,0,520,362,0,0,0.0,0,0.6962
SKU10144,2022-09-12,2022,9,Grocery,139,521,0,660,1,1.9,1,0.0
SKU10144,2022-09-19,2022,9,Grocery,0,619,139,0,0,0.0,0,0.2246
SKU10144,2022-09-26,2022,9,Grocery,98,674,0,772,1,1.0,1,0.0
SKU10144,2022-10-03,2022,10,Grocery,241,613,98,756,0,2.8,1,0.1599
SKU10144,2022-10-10,2022,10,Grocery,0,465,241,0,0,0.0,0,0.5183
SKU10144,2022-10-17,2022,10,Grocery,353,570,0,923,1,4.3,1,0.0
SKU10144,2022-10-24,2022,10,Grocery,0,507,353,0,0,0.0,0,0.6963
SKU10144,2022-10-31,2022,10,Grocery,107,554,0,661,1,1.4,1,0.0
SKU10144,2022-11-07,2022,11,Grocery,201,573,107,667,0,2.5,1,0.1867
SKU10144,2022-11-14,2022,11,Grocery,0,478,201,0,0,0.0,0,0.4205
SKU10144,2022-11-21,2022,11,Grocery,0,629,0,592,1,0.0,1,0.0
SKU10144,2022-11-28,2022,11,Grocery,287,611,0,898,1,3.3,1,0.0
SKU10144,2022-12-05,2022,12,Grocery,0,484,287,0,0,0.0,0,0.593
SKU10144,2022-12-12,2022,12,Grocery,0,721,0,659,1,0.0,1,0.0
SKU10144,2022-12-19,2022,12,Grocery,0,612,0,595,1,0.0,1,0.0
SKU10144,2022-12-26,2022,12,Grocery,111,753,0,864,1,1.0,1,0.0
SKU10144,2023-01-02,2023,1,Grocery,119,610,111,618,0,1.4,1,0.182
SKU10144,2023-01-09,2023,1,Grocery,477,605,119,963,0,5.5,1,0.1967
SKU10144,2023-01-16,2023,1,Grocery,0,539,477,0,0,0.0,0,0.885
SKU10144,2023-01-23,2023,1,Grocery,443,512,0,955,1,6.1,1,0.0
SKU10144,2023-01-30,2023,1,Grocery,0,653,443,0,0,0.0,0,0.6784
SKU10144,2023-02-06,2023,2,Grocery,0,755,0,671,1,0.0,1,0.0
SKU10144,2023-02-13,2023,2,Grocery,272,651,0,923,1,2.9,1,0.0
SKU10144,2023-02-20,2023,2,Grocery,0,598,272,0,0,0.0,0,0.4548
SKU10144,2023-02-27,2023,2,Grocery,108,818,0,926,1,0.9,1,0.0
SKU10144,2023-03-06,2023,3,Grocery,282,696,108,870,0,2.8,1,0.1552
SKU10144,2023-03-13,2023,3,Grocery,0,575,282,0,0,0.0,0,0.4904
SKU10144,2023-03-20,2023,3,Grocery,0,686,0,670,1,0.0,1,0.0
SKU10144,2023-03-27,2023,3,Grocery,96,672,0,768,1,1.0,1,0.0
SKU10144,2023-04-03,2023,4,Grocery,80,781,96,765,0,0.7,1,0.1229
SKU10144,2023-04-10,2023,4,Grocery,181,730,80,831,0,1.7,1,0.1096
SKU10144,2023-04-17,2023,4,Grocery,0,708,181,0,0,0.0,0,0.2556
SKU10144,2023-04-24,2023,4,Grocery,232,718,0,950,1,2.3,1,0.0
SKU10144,2023-05-01,2023,5,Grocery,0,733,232,0,0,0.0,0,0.3165
SKU10144,2023-05-08,2023,5,Grocery,0,711,0,587,1,0.0,1,0.0
SKU10144,2023-05-15,2023,5,Grocery,0,760,0,711,1,0.0,1,0.0
SKU10144,2023-05-22,2023,5,Grocery,59,732,0,791,1,0.6,1,0.0
SKU10144,2023-05-29,2023,5,Grocery,0,966,59,783,0,0.0,1,0.0611
SKU10144,2023-06-05,2023,6,Grocery,3,816,0,819,1,0.0,1,0.0
SKU10144,2023-06-12,2023,6,Grocery,0,966,3,806,0,0.0,1,0.0031
SKU10144,2023-06-19,2023,6,Grocery,0,924,0,657,1,0.0,1,0.0
SKU10144,2023-06-26,2023,6,Grocery,0,870,0,635,1,0.0,1,0.0
SKU10144,2023-07-03,2023,7,Grocery,0,827,0,787,1,0.0,1,0.0
SKU10144,2023-07-10,2023,7,Grocery,0,894,0,818,1,0.0,1,0.0
SKU10144,2023-07-17,2023,7,Grocery,0,819,0,729,1,0.0,1,0.0
SKU10144,2023-07-24,2023,7,Grocery,0,923,0,702,1,0.0,1,0.0
SKU10144,2023-07-31,2023,7,Grocery,0,844,0,616,1,0.0,1,0.0
SKU10144,2023-08-07,2023,8,Grocery,140,764,0,904,1,1.3,1,0.0
SKU10144,2023-08-14,2023,8,Grocery,0,844,140,0,0,0.0,0,0.1659
SKU10144,2023-08-21,2023,8,Grocery,0,900,0,844,1,0.0,1,0.0
SKU10144,2023-08-28,2023,8,Grocery,0,930,0,728,1,0.0,1,0.0
SKU10144,2023-09-04,2023,9,Grocery,31,693,0,724,1,0.3,1,0.0
SKU10144,2023-09-11,2023,9,Grocery,135,835,31,939,0,1.1,1,0.0371
SKU10144,2023-09-18,2023,9,Grocery,0,1020,135,0,0,0.0,0,0.1324
SKU10144,2023-09-25,2023,9,Grocery,0,889,0,619,1,0.0,1,0.0
SKU10144,2023-10-02,2023,10,Grocery,210,672,0,882,1,2.2,1,0.0
SKU10144,2023-10-09,2023,10,Grocery,0,909,210,0,0,0.0,0,0.231
SKU10144,2023-10-16,2023,10,Grocery,0,897,0,783,1,0.0,1,0.0
SKU10144,2023-10-23,2023,10,Grocery,156,771,0,927,1,1.4,1,0.0
SKU10144,2023-10-30,2023,10,Grocery,0,860,156,0,0,0.0,0,0.1814
SKU10144,2023-11-06,2023,11,Grocery,0,1101,0,789,1,0.0,1,0.0
SKU10144,2023-11-13,2023,11,Grocery,107,819,0,926,1,0.9,1,0.0
SKU10144,2023-11-20,2023,11,Grocery,0,1044,107,876,0,0.0,1,0.1025
SKU10144,2023-11-27,2023,11,Grocery,0,943,0,677,1,0.0,1,0.0
SKU10144,2023-12-04,2023,12,Grocery,0,863,0,648,1,0.0,1,0.0
SKU10144,2023-12-11,2023,12,Grocery,0,951,0,881,1,0.0,1,0.0
SKU10144,2023-12-18,2023,12,Grocery,0,1009,0,876,1,0.0,1,0.0
SKU10144,2023-12-25,2023,12,Grocery,0,981,0,722,1,0.0,1,0.0
SKU10144,2024-01-01,2024,1,Grocery,11,921,0,932,1,0.1,1,0.0
SKU10144,2024-01-08,2024,1,Grocery,0,873,11,783,0,0.0,1,0.0126
SKU10144,2024-01-15,2024,1,Grocery,0,945,0,924,1,0.0,1,0.0
SKU10144,2024-01-22,2024,1,Grocery,0,989,0,632,1,0.0,1,0.0
SKU10144,2024-01-29,2024,1,Grocery,0,1053,0,889,1,0.0,1,0.0
SKU10144,2024-02-05,2024,2,Grocery,0,1040,0,621,1,0.0,1,0.0
SKU10144,2024-02-12,2024,2,Grocery,0,1021,0,592,1,0.0,1,0.0
SKU10144,2024-02-19,2024,2,Grocery,0,1194,0,613,1,0.0,1,0.0
SKU10144,2024-02-26,2024,2,Grocery,0,962,0,861,1,0.0,1,0.0
SKU10144,2024-03-04,2024,3,Grocery,0,1100,0,844,1,0.0,1,0.0
SKU10144,2024-03-11,2024,3,Grocery,0,1086,0,822,1,0.0,1,0.0
SKU10144,2024-03-18,2024,3,Grocery,0,1000,0,855,1,0.0,1,0.0
SKU10144,2024-03-25,2024,3,Grocery,0,950,0,928,1,0.0,1,0.0
SKU10144,2024-04-01,2024,4,Grocery,0,1016,0,844,1,0.0,1,0.0
SKU10144,2024-04-08,2024,4,Grocery,0,1091,0,942,1,0.0,1,0.0
SKU10144,2024-04-15,2024,4,Grocery,0,1110,0,840,1,0.0,1,0.0
SKU10144,2024-04-22,2024,4,Grocery,0,1184,0,732,1,0.0,1,0.0
SKU10144,2024-04-29,2024,4,Grocery,0,1054,0,670,1,0.0,1,0.0
SKU10144,2024-05-06,2024,5,Grocery,0,1275,0,807,1,0.0,1,0.0
SKU10144,2024-05-13,2024,5,Grocery,0,925,0,742,1,0.0,1,0.0
SKU10144,2024-05-20,2024,5,Grocery,56,808,0,864,1,0.5,1,0.0
SKU10144,2024-05-27,2024,5,Grocery,0,1100,56,660,0,0.0,1,0.0509
SKU10144,2024-06-03,2024,6,Grocery,0,1009,0,914,1,0.0,1,0.0
SKU10144,2024-06-10,2024,6,Grocery,0,1195,0,880,1,0.0,1,0.0
SKU10144,2024-06-17,2024,6,Grocery,0,973,0,652,1,0.0,1,0.0
SKU10144,2024-06-24,2024,6,Grocery,0,1228,0,636,1,0.0,1,0.0
SKU10144,2024-07-01,2024,7,Grocery,0,1024,0,699,1,0.0,1,0.0
SKU10144,2024-07-08,2024,7,Grocery,0,1557,0,869,1,0.0,1,0.0
SKU10144,2024-07-15,2024,7,Grocery,0,1192,0,593,1,0.0,1,0.0
SKU10144,2024-07-22,2024,7,Grocery,0,1273,0,739,1,0.0,1,0.0
SKU10144,2024-07-29,2024,7,Grocery,0,1172,0,719,1,0.0,1,0.0
SKU10144,2024-08-05,2024,8,Grocery,0,1193,0,916,1,0.0,1,0.0
SKU10144,2024-08-12,2024,8,Grocery,0,1403,0,672,1,0.0,1,0.0
SKU10144,2024-08-19,2024,8,Grocery,0,1064,0,784,1,0.0,1,0.0
SKU10144,2024-08-26,2024,8,Grocery,0,1272,0,801,1,0.0,1,0.0
SKU10144,2024-09-02,2024,9,Grocery,0,1287,0,607,1,0.0,1,0.0
SKU10144,2024-09-09,2024,9,Grocery,0,1373,0,912,1,0.0,1,0.0
SKU10144,2024-09-16,2024,9,Grocery,0,1255,0,924,1,0.0,1,0.0
SKU10144,2024-09-23,2024,9,Grocery,0,1183,0,908,1,0.0,1,0.0
SKU10144,2024-09-30,2024,9,Grocery,0,1214,0,790,1,0.0,1,0.0
SKU10144,2024-10-07,2024,10,Grocery,0,1093,0,666,1,0.0,1,0.0
SKU10144,2024-10-14,2024,10,Grocery,0,1276,0,602,1,0.0,1,0.0
SKU10144,2024-10-21,2024,10,Grocery,0,1274,0,695,1,0.0,1,0.0
SKU10144,2024-10-28,2024,10,Grocery,0,1528,0,840,1,0.0,1,0.0
SKU10144,2024-11-04,2024,11,Grocery,0,1260,0,939,1,0.0,1,0.0
SKU10144,2024-11-11,2024,11,Grocery,0,1275,0,706,1,0.0,1,0.0
SKU10144,2024-11-18,2024,11,Grocery,0,1263,0,590,1,0.0,1,0.0
SKU10144,2024-11-25,2024,11,Grocery,0,1388,0,965,1,0.0,1,0.0
SKU10144,2024-12-02,2024,12,Grocery,0,1081,0,749,1,0.0,1,0.0
SKU10144,2024-12-09,2024,12,Grocery,0,1599,0,813,1,0.0,1,0.0
SKU10144,2024-12-16,2024,12,Grocery,0,1131,0,933,1,0.0,1,0.0
SKU10144,2024-12-23,2024,12,Grocery,0,1235,0,586,1,0.0,1,0.0
SKU10144,2024-12-30,2024,12,Grocery,0,1237,0,673,1,0.0,1,0.0
SKU10145,2022-01-03,2022,1,Electronics,844,286,286,0,0,20.7,0,1.0
SKU10145,2022-01-10,2022,1,Electronics,628,216,216,0,0,20.4,0,1.0
SKU10145,2022-01-17,2022,1,Electronics,386,242,242,0,0,11.2,0,1.0
SKU10145,2022-01-24,2022,1,Electronics,161,225,225,0,0,5.0,0,1.0
SKU10145,2022-01-31,2022,1,Electronics,1562,241,161,1642,0,45.4,1,0.668
SKU10145,2022-02-07,2022,2,Electronics,1330,232,232,0,0,40.1,0,1.0
SKU10145,2022-02-14,2022,2,Electronics,1136,194,194,0,0,41.0,0,1.0
SKU10145,2022-02-21,2022,2,Electronics,917,219,219,0,0,29.3,0,1.0
SKU10145,2022-02-28,2022,2,Electronics,675,242,242,0,0,19.5,0,1.0
